address,bath,bedrooms,borough,extra,nearest_subway,neighborhood,rent,sqft,median_income,percent_high_earner,zipcode,Cats_Allowed,Elevator,No_Fee,Dogs_Allowed,Laundry_In_Building,Doorman,Gym,Dishwasher,Hardwood_Floors,Renovated,Common_Outdoor_Space,High_Ceilings,Laundry_In_Unit,Granite_Kitchen,Marble_Bath,Parking,Pre_War,Valet,Eat_In_Kitchen,Walk_In_Closet,Deck,Lounge,Concierge,Storage_Facility,High_Speed_Internet,Studio,Brooklyn,Manhattan,Queens
200 East 33rd St,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Reduced Fee', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.21,Rose Hill,3295,0,109250.0,23.2,10016.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
200 East 33rd St,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Reduced Fee', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.21,Rose Hill,3295,0,109250.0,23.2,10016.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
207 East 30 Street,1.0,2,Manhattan,['Elevator'],0.26,Rose Hill,3695,0,109250.0,23.2,10016.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207 East 30 Street,1.0,2,Manhattan,['Elevator'],0.26,Rose Hill,3695,0,109250.0,23.2,10016.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
217 East 31st Street,3.0,3,Manhattan,"['Laundry In Unit', 'Private Outdoor Space']",0.25,Rose Hill,7800,0,109250.0,23.2,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 33rd Street,1.0,3,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Open View', 'Granite Kitchen', 'Skyline View', 'Doorman', 'Outdoor Space', 'City View', 'Dishwasher', 'Original Details', 'No Fee', 'Elevator', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.13,Rose Hill,4950,0,109250.0,23.2,10016.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
East 33rd Street,1.0,3,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Open View', 'Granite Kitchen', 'Skyline View', 'Doorman', 'Outdoor Space', 'City View', 'Dishwasher', 'Original Details', 'No Fee', 'Elevator', 'Marble Bath', 'Renovated', 'Walk In Closet']",0.13,Rose Hill,4950,0,109250.0,23.2,10016.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
241 East 31st Street,1.0,3,Manhattan,['Reduced Fee'],0.3,Rose Hill,3900,900,109250.0,23.2,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E 33rd St,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Gym', 'Doorman', 'Package Acceptance', 'Parking']",0.13,Rose Hill,3071,0,109250.0,23.2,10016.0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
230 East 32nd Street,1.0,2,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.27,Rose Hill,3596,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230 East 32nd Street,1.0,2,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.27,Rose Hill,3596,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230 East 32nd Street,1.0,2,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.27,Rose Hill,3596,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
230 East 32nd Street,1.0,2,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.27,Rose Hill,3596,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401 Second Avenue,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.17,Rose Hill,3300,0,109250.0,23.2,10016.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401 Second Avenue,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.17,Rose Hill,3300,0,109250.0,23.2,10016.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 30th Street,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Parking']",0.28,Rose Hill,3100,0,109250.0,23.2,10016.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
East 30th Street,2.0,5,Manhattan,"['No Fee', 'Dining Room', 'New Construction', 'Dishwasher', 'Brownstone', 'Hardwood Floors', 'Eat In Kitchen', 'High Ceilings', 'Live In Super', 'Outdoor Space', 'Marble Bath', 'Granite Kitchen', 'Laundry In Unit', 'Renovated', 'Walk In Closet']",0.32,Rose Hill,7150,0,109250.0,23.2,10016.0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
East 34th Street,1.0,1,Manhattan,"['Laundry In Building', 'Lounge', 'High Ceilings', 'Hardwood Floors', 'Business Center', 'Granite Kitchen', 'Storage', 'Diplomats Ok', 'Doorman', 'Dishwasher', 'Live In Super', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'Receiving Room', 'Marble Bath', 'Renovated']",0.15,Rose Hill,3160,0,109250.0,23.2,10016.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
3rd Avenue,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Concierge', 'Valet', 'Diplomats Ok', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Deck', 'Doorman', 'City View', 'High Speed Internet', 'Renovated']",0.22,Rose Hill,3395,0,109250.0,23.2,10016.0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
3rd Avenue,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Concierge', 'Valet', 'Diplomats Ok', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Deck', 'Doorman', 'City View', 'High Speed Internet', 'Renovated']",0.22,Rose Hill,3395,0,109250.0,23.2,10016.0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0
East 25th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Diplomats Ok', 'Balcony', 'Hardwood Floors', 'Outdoor Space', 'Renovated']",0.28,Rose Hill,2690,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
401 Second Avenue,1.0,3,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.32,Rose Hill,4350,0,109250.0,23.2,10016.0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 29th Street,1.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'Hardwood Floors', 'Open View', 'Swimming Pool', 'Granite Kitchen', 'Diplomats Ok', 'Eat In Kitchen', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.2,Rose Hill,3295,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0
TWO private outdoor spaces!,1.0,1,Manhattan,"['Laundry In Building', 'Dogs Allowed', 'Dishwasher', 'Exposed Brick', 'Cats Allowed', 'Laundry In Unit', 'Private Outdoor Space', 'Super On Site']",0.26,Rose Hill,2900,0,109250.0,23.2,10016.0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
440 Third Ave,1.0,1,Manhattan,"['Furnished', 'Reduced Fee', 'Cats Allowed', 'Short Term Allowed']",0.2,Rose Hill,2450,0,109250.0,23.2,10016.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226 East 26th,3.0,4,Manhattan,"['No Fee', 'Stainless Steel Appliances', 'Dogs Allowed', 'Dishwasher', 'Duplex', 'Cats Allowed', 'Prime Location', 'Garden', 'Patio', 'Private Outdoor Space']",0.25,Rose Hill,5000,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229 East 29th St,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed']",0.27,Rose Hill,2895,0,109250.0,23.2,10016.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226 East 26th,3.0,4,Manhattan,"['No Fee', 'Stainless Steel Appliances', 'Dogs Allowed', 'Dishwasher', 'Duplex', 'Cats Allowed', 'Prime Location', 'Garden', 'Patio', 'Private Outdoor Space']",0.25,Rose Hill,5000,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
229 East 29th St,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed']",0.27,Rose Hill,2895,0,109250.0,23.2,10016.0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 34th Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Concierge', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Hardwood Floors', 'Deck', 'Cats Allowed', 'Doorman', 'City View', 'Common Outdoor Space', 'Open View', 'Granite Kitchen']",0.19,Rose Hill,3795,0,109250.0,23.2,10016.0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
E 26th St.,1.0,1,Manhattan,"['Elevator', 'Dogs Allowed', 'Original Details', 'High Ceilings', 'Hardwood Floors', 'Cats Allowed', 'Open View', 'Renovated']",0.16,Rose Hill,2650,0,109250.0,23.2,10016.0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
E 26th St.,1.0,1,Manhattan,"['Elevator', 'Dogs Allowed', 'Original Details', 'High Ceilings', 'Hardwood Floors', 'Cats Allowed', 'Open View', 'Renovated']",0.16,Rose Hill,2650,0,109250.0,23.2,10016.0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 33rd Street,2.0,3,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Balcony', 'Diplomats Ok', 'Doorman', 'Outdoor Space', 'City View', 'Valet', 'Dishwasher', 'Common Outdoor Space', 'Concierge', 'Elevator', 'High Speed Internet', 'Marble Bath', 'Renovated', 'Gym', 'Parking']",0.23,Rose Hill,5695,0,109250.0,23.2,10016.0,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
138-140 East 31st Street,1.0,1,Manhattan,"['Laundry In Building', 'Furnished', 'Basic Cable + Wifi Included', 'Reduced Fee']",0.16,Rose Hill,2295,0,109250.0,23.2,10016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138-140 East 31st Street,1.0,1,Manhattan,"['Laundry In Building', 'Furnished', 'Basic Cable + Wifi Included', 'Reduced Fee']",0.16,Rose Hill,2295,0,109250.0,23.2,10016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
138-140 East 31st Street,1.0,1,Manhattan,"['Laundry In Building', 'Furnished', 'Basic Cable + Wifi Included', 'Reduced Fee']",0.16,Rose Hill,2295,0,109250.0,23.2,10016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
East 30th Street,2.0,3,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dining Room', 'Diplomats Ok', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Multi Level', 'Walk In Closet']",0.26,Rose Hill,4495,0,109250.0,23.2,10016.0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Second Avenue,1.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Recreational Room', 'Granite Kitchen', 'Laundry In Unit', 'Skyline View', 'Balcony', 'Eat In Kitchen', 'Doorman', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'No Fee', 'Elevator', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym']",0.2,Rose Hill,3395,0,109250.0,23.2,10016.0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Second Avenue,1.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Recreational Room', 'Granite Kitchen', 'Laundry In Unit', 'Skyline View', 'Balcony', 'Eat In Kitchen', 'Doorman', 'Outdoor Space', 'Garden/Patio', 'Dishwasher', 'No Fee', 'Elevator', 'Stainless Steel Appliances', 'Microwave', 'Open Kitchen', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym']",0.2,Rose Hill,3395,0,109250.0,23.2,10016.0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
East 33rd Street,1.0,2,Manhattan,"['Laundry In Building', 'Dogs Allowed', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Deck', 'Cats Allowed', 'Doorman', 'Marble Bath', 'Pre War', 'Granite Kitchen', 'Renovated']",0.24,Rose Hill,3415,0,109250.0,23.2,10016.0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3rd Avenue,1.0,3,Manhattan,"['No Fee', 'Laundry In Building', 'Dishwasher', 'Brownstone', 'Hardwood Floors', 'Deck', 'Marble Bath', 'Pre War', 'Granite Kitchen', 'Laundry In Unit', 'Renovated']",0.21,Rose Hill,4995,0,109250.0,23.2,10016.0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3rd Avenue,1.0,3,Manhattan,"['No Fee', 'Laundry In Building', 'Dishwasher', 'Brownstone', 'Hardwood Floors', 'Deck', 'Marble Bath', 'Pre War', 'Granite Kitchen', 'Laundry In Unit', 'Renovated']",0.21,Rose Hill,4995,0,109250.0,23.2,10016.0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
138-140 East 31st Street,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Furnished', 'Basic Cable + Wifi Included', 'Reduced Fee', 'Short Term Allowed']",0.16,Rose Hill,2195,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
499 Third Avenue,1.0,1,Manhattan,"['No Fee', 'Dogs Allowed', 'Dishwasher', 'Eat In Kitchen', 'Brownstone', 'Hardwood Floors', 'Cats Allowed', 'City View', 'Marble Bath', 'Pre War', 'Granite Kitchen', 'Renovated', 'Walk In Closet']",0.21,Rose Hill,2449,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
Third Avenue,1.0,1,Manhattan,"['Laundry In Building', 'Lounge', 'Hardwood Floors', 'Laundry In Unit', 'Storage', 'Balcony', 'Diplomats Ok', 'Doorman', 'Outdoor Space', 'Valet', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Elevator', 'Bicycle Room', 'High Speed Internet', 'Renovated', 'Gym']",0.17,Rose Hill,4911,713,109250.0,23.2,10016.0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0
209 E 25 St.,1.0,1,Manhattan,"['Elevator', 'One Month Free', 'Dishwasher', 'Laundry Room', 'Outdoor Space']",0.27,Rose Hill,2925,0,109250.0,23.2,10016.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
226 East 26th Street,1.0,1,Manhattan,"['Laundry In Building', 'Dogs Allowed', 'Dishwasher', 'Hardwood Floors', 'Reduced Fee', 'Cats Allowed', 'Short Term Allowed', 'Recessed Lighting']",0.26,Rose Hill,1825,0,109250.0,23.2,10016.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
143 East 30th Street,1.0,1,Manhattan,"['Furnished', 'Basic Cable + Wifi Included', 'Reduced Fee', 'Short Term Allowed']",0.19,Rose Hill,1950,0,109250.0,23.2,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
E 24th St.,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dishwasher', 'High Ceilings', 'Hardwood Floors', 'Marble Bath', 'Pre War', 'Granite Kitchen']",0.08,Rose Hill,3275,650,109250.0,23.2,10016.0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
East 33rd Street,2.0,3,Manhattan,"['Pre War', 'Multi Level']",0.26,Rose Hill,4300,0,109250.0,23.2,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 33rd Street,2.0,3,Manhattan,"['Pre War', 'Multi Level']",0.26,Rose Hill,4300,0,109250.0,23.2,10016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
East 30th Street,1.0,2,Manhattan,"['Elevator', 'Laundry In Building', 'Parking']",0.29,Rose Hill,3375,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
East 29th Street,1.0,2,Manhattan,"['Laundry In Building', 'Dining Room', 'High Ceilings', 'Hardwood Floors', 'Diplomats Ok', 'Cats Allowed', 'Doorman', 'City View', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Deck', 'Common Outdoor Space', 'Concierge', 'No Fee', 'Elevator', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym']",0.19,Rose Hill,3650,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
East 25th Street,1.0,1,Manhattan,"['No Fee', 'Fireplace', 'Dogs Allowed', 'Dishwasher', 'Hardwood Floors', 'Cats Allowed', 'Laundry In Unit', 'Renovated']",0.25,Rose Hill,2900,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lexington Ave,1.0,1,Manhattan,"['Cats Allowed', 'Dogs Allowed']",0.12,Rose Hill,2100,0,109250.0,23.2,10016.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 27th Street,2.0,4,Manhattan,"['Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Granite Kitchen', 'Storage', 'Cats Allowed', 'Doorman', 'Valet', 'Dogs Allowed', 'Dishwasher', 'Convertible', 'Concierge', 'No Fee', 'Elevator', 'Bicycle Room', 'High Speed Internet', 'Marble Bath', 'Renovated', 'Walk In Closet', 'Gym', 'Parking']",0.31,Rose Hill,6500,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0
25th St and 3rd Ave,1.0,1,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.26,Rose Hill,2950,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3rd Avenue,1.0,1,Manhattan,"['Elevator', 'Laundry In Building', 'Concierge', 'Valet', 'Diplomats Ok', 'Balcony', 'Hardwood Floors', 'Deck', 'Doorman', 'High Speed Internet', 'Renovated']",0.22,Rose Hill,2775,0,109250.0,23.2,10016.0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0
East 33rd Street,1.0,3,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Dining Room', 'Dishwasher', 'High Ceilings', 'Original Details', 'Hardwood Floors', 'Doorman', 'Outdoor Space', 'City View', 'Marble Bath', 'Renovated', 'Open View', 'Granite Kitchen', 'Skyline View', 'Walk In Closet']",0.13,Rose Hill,4995,0,109250.0,23.2,10016.0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3rd Avenue,1.0,2,Manhattan,"['No Fee', 'Laundry In Building', 'Dogs Allowed', 'Cats Allowed', 'Laundry In Unit']",0.26,Rose Hill,3395,0,109250.0,23.2,10016.0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Second Avenue,1.0,1,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'High Ceilings', 'Hardwood Floors', 'Laundry In Unit', 'Renovated']",0.2,Rose Hill,2200,0,109250.0,23.2,10016.0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3rd av / East 20s,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.18,Rose Hill,3390,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
 East 30,1.0,1,Manhattan,"['Elevator', 'Laundry In Building']",0.28,Rose Hill,4750,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344 3 Ave.,1.0,1,Manhattan,"['Elevator', 'Dishwasher', 'Laundry Room', 'Doorman', 'Outdoor Space']",0.22,Rose Hill,3750,0,109250.0,23.2,10016.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3rd av / East 20s,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Common Outdoor Space', 'Gym']",0.18,Rose Hill,3390,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
 East 30,1.0,1,Manhattan,"['Elevator', 'Laundry In Building']",0.28,Rose Hill,4750,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344 3 Ave.,1.0,1,Manhattan,"['Elevator', 'Dishwasher', 'Laundry Room', 'Doorman', 'Outdoor Space']",0.22,Rose Hill,3750,0,109250.0,23.2,10016.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
344 3 Ave.,1.0,1,Manhattan,"['Elevator', 'Dishwasher', 'Laundry Room', 'Doorman', 'Outdoor Space']",0.22,Rose Hill,3750,0,109250.0,23.2,10016.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Third Avenue ,1.0,1,Manhattan,"['Elevator', 'Doorman', 'Balcony']",0.17,Rose Hill,2695,0,109250.0,23.2,10016.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
233 East 29th Street,1.0,2,Manhattan,"['No Fee', 'Laundry In Unit', 'Cats Allowed', 'Dogs Allowed']",0.29,Rose Hill,3617,0,109250.0,23.2,10016.0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
East 30,1.0,1,Manhattan,"['Elevator', 'Laundry In Building']",0.26,Rose Hill,3295,0,109250.0,23.2,10016.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2nd Ave,2.0,3,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Storage Facility', 'Dogs Allowed', 'Cats Allowed', 'Doorman', 'Private Outdoor Space', 'Gym']",0.33,Rose Hill,6200,0,109250.0,23.2,10016.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
E 30th St.,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Eat In Kitchen', 'High Ceilings', 'Marble Bath', 'Granite Kitchen', 'Renovated']",0.29,Rose Hill,3000,0,109250.0,23.2,10016.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
E 30th St.,1.0,2,Manhattan,"['No Fee', 'Elevator', 'Laundry In Building', 'Eat In Kitchen', 'High Ceilings', 'Marble Bath', 'Granite Kitchen', 'Renovated']",0.29,Rose Hill,3000,0,109250.0,23.2,10016.0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
